handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_21c6e5b7-f759-7a25-d9ef-90529af17a51,Product,Flakon med prop - Empire Bing og Grøndahl B&G,"<p><strong>Empire -&nbsp;Bing og Grøndahl - B&amp;G</strong></p><p><strong>Flakon med prop&nbsp;</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Harriet Bing</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 11.8 cm</strong></p>",c38ac4_d6c998d88ef546d99ae388712d6c1a5b~mv2.jpeg;c38ac4_badef9e4cf6349fcb0cfdab896820a9a~mv2.jpeg;c38ac4_ae298a7a215a40c2ba8b24f7dc8a1303~mv2.jpeg;c38ac4_2695d481cada43fb91803001cb11007a~mv2.jpeg;c38ac4_87006cf89bcc43ea99e1ce78fec65233~mv2.jpeg;c38ac4_acde4c9e4246452f85a0c6d6a504f13e~mv2.jpeg,B&G;Empire,00678,,1200.0,,true,PERCENT,0.0,2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1eadb121-4fd6-fe85-115c-ddb5f72d27f0,Product,Nr: 77 - Sjælden Kiksespand med søslange på låg Måge Bing og Grøndahl B&G,"<p><strong>Måge med guld - Bing og Grøndahl - B&amp;G</strong></p><p><strong>Sjælden Kiksespand med søslange på låg</strong></p><p><strong>Nr: 77</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>Design:&nbsp;Fanny Garde</strong></p><p><strong>1.Sortering<br>Stand: Halen er repareret, se billeder</strong></p><p><strong>Mål: H17 x L16 x B13 cm</strong></p>",c38ac4_5e9c038b90f64ebf896bda807209fda6~mv2.jpeg;c38ac4_5a4b3a72bbea4a3bb39f192dde0cfccc~mv2.jpeg;c38ac4_9a8422c4937e4e8d9746fed110c51ad6~mv2.jpeg;c38ac4_1bdc6c997b1d48a39c8ae407161d0170~mv2.jpeg;c38ac4_c6ba452ec3d34eab918a365c01d690f2~mv2.jpeg;c38ac4_a0402d57d303413aa60b75ca7cf833ec~mv2.jpeg;c38ac4_dd942c2c27184c29b6df54d436c13d51~mv2.jpeg;c38ac4_c650d0b833c04aa281e8e2ee29e43d4f~mv2.jpeg,B&G;Måge med guld,03804,,4800.0,,true,PERCENT,0.0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a58ae81d-7648-c62c-8477-3b56f08b34d2,Product,Nr: 939 - Piger med dukke Royal Copenhagen RC,"<p><strong><span style=""background-color: transparent;"">Royal Copenhagen - RC</span></strong></p><p><strong><span style=""background-color: transparent;"">Piger med dukke</span></strong></p><p><strong>Nr: 939</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design: Chr. Thomsen</strong></p><p><strong>1.Quality,&nbsp;has a small burn crack in the hair / 1.Sortering, har lille brændingsrevne i håret</strong></p><p><strong>Condition: No chip or cracks / Ingen skår eller revner</strong></p><p><strong>Height / Højde: 15.5 cm</strong></p>",c38ac4_eb378474a8b344d5bb9968f5d2cd9f03~mv2.jpeg;c38ac4_2fef8c09372b4d5da007988132766d60~mv2.jpeg;c38ac4_4db47ef373d44e8f9634610488a31967~mv2.jpeg;c38ac4_f516d346f3804daf83e179d1823d939d~mv2.jpeg,Menneskelig figur;Figur;Figur Royal Copenhagen;Royal Copenhagen,03803,,600.0,,false,PERCENT,0.0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1d78fed7-ebc0-8022-5218-46fc94ccc929,Product,Nr: 678 - Else med Badeand Royal Copenhagen RC,"<p><strong><span style=""background-color: transparent;"">Royal Copenhagen - RC</span></strong></p><p><strong>Else&nbsp;med Badeand</strong></p><p><strong>Nr: 678</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design: Ingeborg Plockross-Irminger</strong></p><p><strong>1.Quality&nbsp;/ 1.Sortering</strong></p><p><strong>Condition: No chip or cracks / Ingen skår eller revner</strong></p><p><strong>Height / Højde: 17&nbsp;cm</strong></p>",c38ac4_96ac6bc3120749ceb80b651a01d32824~mv2.jpeg;c38ac4_8bdb3b5321734fbcaee37f533f35c2bc~mv2.jpeg;c38ac4_e560837313f2454ab7f69aef21eb14fb~mv2.jpeg;c38ac4_6904188cbc19432891eb70846fac59bd~mv2.jpeg;c38ac4_dc392f042388405b885850e35838bb69~mv2.jpeg,Menneskelig figur;Figur;Figur Royal Copenhagen;Royal Copenhagen,02112,,1450.0,,true,PERCENT,0.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4cbc7277-02db-cd9c-56f4-fb31b1717230,Product,6 stk knivstole - Blåmalet Bing og Grøndahl B&G,<p><strong>Bing og Grøndahl - B&amp;G</strong></p><p><strong>6 stk knivstole</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>1.Sortering<br>Stand: 2 stk med meget små hakker</strong></p><p><strong>Mål: 6&nbsp;x H3.5&nbsp;cm</strong></p>,c38ac4_271f6fb4ea2e499e92a976ea913e24b2~mv2.jpeg;c38ac4_c9ddfa50b82b4a6097df98e20d3033c5~mv2.jpeg;c38ac4_64399ede0eee456785f3965a963a019e~mv2.jpeg;c38ac4_8420e084ca0c449ab79cdb3617a8b48c~mv2.jpeg,B&G;Blåmalet,03802,,3000.0,,true,PERCENT,0.0,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a0b3d06-f6b6-7d06-acf0-b5f52a9fa0c0,Product,Hortensiavase blå - Royal Copenhagen RC,<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Hortensiavase blå udgået</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>Design:&nbsp;Wouter Dolk</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 12 cm</strong></p>,c38ac4_44cb84eec1cf4df48783f58581d200cb~mv2.jpeg;c38ac4_5b28582eda7c4f1d964c8c2530699e8c~mv2.jpeg;c38ac4_8f8165f9891f41b2a2a46b96065eb2f2~mv2.jpeg;c38ac4_ce00a039cb274ed99bfc3685c8781ed4~mv2.jpeg,Royal Copenhagen;Vaser RC,03801,,500.0,,true,PERCENT,0.0,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c2dba206-02d6-e9a3-87a8-555f45faa788,Product,Nr: 2841 - Sjælden gående bjørn Royal Copenhagen RC,<p><strong>Royal Copenhagen - RC</strong></p><p><strong>Sjælden gående bjørn</strong></p><p><strong>Nr: 2841</strong></p><p><strong>Materiale: Stentøj<br>Design:&nbsp;Knud Kyhn</strong></p><p><strong>1.Sortering<br>Stand: Har brændningsfejl på ståflade</strong></p><p><strong>Mål: 10 x 16 cm</strong></p>,c38ac4_923b2e55ab3e44a999760d36c8423723~mv2.jpeg;c38ac4_67a3682286314ac883079497c4c6d325~mv2.jpeg;c38ac4_829ad936e70743dc968df8b2f0dd2f96~mv2.jpeg;c38ac4_04407bc5b62d4105955f2a94b7df3acf~mv2.jpeg;c38ac4_2801fe782dd641169c2e6e52074ce630~mv2.jpeg;c38ac4_8af1439e75e749ada60c2c5873a85e50~mv2.jpeg,Figur;Figur Royal Copenhagen;Royal Copenhagen;Isbjørne / Bjørne,03800,,1200.0,,true,PERCENT,0.0,1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_56ddfcc3-a355-16f2-c706-9bd4c44684c3,Product,Nr: 92 / 654 - Tekande Blåmalet Bing og Grøndahl B&G,<p><strong>Bing og Grøndahl - B&amp;G - Blåmalet</strong></p><p><strong>Tekande</strong></p><p><strong>Nr: 92 / 654</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: 23.5 x H16 cm</strong></p>,c38ac4_3a6170bfe42b4580a35e188a5bc26545~mv2.jpeg;c38ac4_c1f7c912042e4fae970196ba347f8e0c~mv2.jpeg;c38ac4_fa5b48d3e8a2404f95731b0c730ab01a~mv2.jpeg;c38ac4_ec35396cac7e4d95842f29c5d5da4077~mv2.jpeg;c38ac4_181f4fbee63748d4849970cc6f1f1341~mv2.jpeg,B&G;Blåmalet,03799,,2000.0,,true,PERCENT,0.0,1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2a0869d6-e023-69e1-14c7-1b8b0a71143e,Product,Salt og peber Mega Blå - Musselmalet - Royal Copenhagen - RC,"<p><strong>Mega Blå - Musselmalet - Royal Copenhagen - RC</strong></p><p><strong>Salt og peber</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Højde: 5 cm</strong></p>",c38ac4_c7c0f19374884eff9905c8d81272d76b~mv2.jpeg;c38ac4_43c75cff5edd43bbae019ad726ba99de~mv2.jpeg;c38ac4_02e466d936af42e8bb10b3c49b1b3367~mv2.jpeg;c38ac4_0ab8bb1135284f0f8556b19a4fd1f50b~mv2.jpeg,Musselmalet;Royal Copenhagen;Mega,00422,,750.0,,true,PERCENT,0.0,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_92c57241-3a55-0ad6-eca6-1f57a0c78e8e,Product,Nr: 21A - Kompottallerken / Asiet Blåmalet Bing og Grøndahl B&G,"<p><strong>Blåmalet -&nbsp;Bing og Grøndahl - B&amp;G</strong></p><p><strong>Kompottallerken / Asiet</strong></p><p><strong>Nr: 21A</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>2.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Diameter: 13.8 cm</strong></p>",c38ac4_39867b18bdec4f10b1cc44ff7699328b~mv2.jpeg;c38ac4_a255a1aea76a427282355f35bd8d0af2~mv2.jpeg;c38ac4_16ad04b4bf3a44aab980102e10f5461e~mv2.jpeg,B&G;Blåmalet,03798,,350.0,,true,PERCENT,0.0,10,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_534c6185-b1bf-c4a3-705d-55471f4267db,Product,Chokoladekande - Empire Bing og Grøndahl B&G,"<p><strong><span style=""background-color: transparent;"">Empire - Bing og Grøndahl - B&amp;G</span></strong></p><p><strong>Chokoladekande</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design: Harriet Bing</strong></p><p><strong>1.Sortering</strong></p><p><strong>Stand: Prof repareret, se billeder</strong></p><p><strong>Højde: 22.5 cm</strong></p>",c38ac4_0aecfb33b3c14ac88b7fc71213d18d6c~mv2.jpeg;c38ac4_32deeee6112f4a57b48d0a09b7363c71~mv2.jpeg;c38ac4_cffabc24ea4246719d4c8ae633375a01~mv2.jpeg;c38ac4_a831db127405478d889389965e6508dc~mv2.jpeg;c38ac4_544e1efa2c8e48309f68d03f05d0a680~mv2.jpeg;c38ac4_f7301b85b95d47e28bc4c3fc67fba439~mv2.jpeg;c38ac4_7a21203c5ffd4397bc58eb2db91ded58~mv2.jpeg;c38ac4_e2c76b6e83ad411e9bde637269016c98~mv2.jpeg,B&G;Empire,03797,,1200.0,,true,PERCENT,0.0,1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0d76449-d6a4-b733-7c10-63efce61e1da,Product,Nr: 40 - Trekantet fad Blåmalet Bing og Grøndahl B&G,<p><strong>Blåmalet -&nbsp;Bing og Grøndahl - B&amp;G</strong></p><p><strong>Triangular dish&nbsp;/&nbsp;Trekantet fad</strong></p><p><strong>Nr: 40</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>2.Quality / 2.Sortering</strong></p><p><strong>Condition:&nbsp;No chip or cracks&nbsp;/&nbsp;Ingen skår eller revner</strong></p><p><strong>Dimension: 24.5 x 24.5 cm</strong></p>,c38ac4_6caab0140d934bc7a269f256a2021b3b~mv2.jpeg;c38ac4_ffc3b9f412204108ae4651357837f9bb~mv2.jpeg;c38ac4_8c13b42071644ecbbee20451279e4869~mv2.jpeg,B&G;Blåmalet,03796,,700.0,,true,PERCENT,0.0,1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_94047506-79f7-0b9d-0784-291afa47bf9c,Product,Nr: 229 - Firkantet skål Blåmalet Bing og Grøndahl B&G,<p><strong>Blåmalet -&nbsp;Bing og Grøndahl - B&amp;G</strong></p><p><strong>Square bowl&nbsp;/ Firkantet skål</strong></p><p><strong>Nr: 229</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>2.Quality / 2.Sortering</strong></p><p><strong>Condition:&nbsp;No chip or cracks&nbsp;/&nbsp;Ingen skår eller revner</strong></p><p><strong>Dimension:: 20 x 20 x 5 cm</strong></p>,c38ac4_cf1e7951adb34b81a489f3c0e11cc6a7~mv2.jpeg;c38ac4_65418cfe24da4a89a5a9ae7673979225~mv2.jpeg;c38ac4_53c9aa185b1c4d7ab38f29155c970ab4~mv2.jpeg,B&G;Blåmalet,03795,,900.0,,true,PERCENT,0.0,2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3038fcec-bf27-275d-a3d4-3c477c9c7fde,Product,Nr: 1339 - Isbjørneunger Isbjørn Dahl Jensen,"<p><strong><span style=""background-color: transparent;"">Dahl Jensen</span></strong></p><p><strong>Isbjørneunger</strong></p><p><strong>Nr: 1339</strong></p><p><strong>Materiale: Porcelæn<br>Design: Jens Peter Dahl Jensen</strong></p><p><strong>3.Sortering, brændingsrevne ses ikke når den står fremme<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: 11.5 x 15 cm</strong></p>",c38ac4_9fc425d53a7f4a37922d304d3a024db7~mv2.jpeg;c38ac4_f3e82917d2ec4ddaa08e5b78b1ba50bb~mv2.jpeg;c38ac4_4a71c58320e2485da68db7f0e02721cb~mv2.jpeg;c38ac4_634c416f8ccb4c129d87cf448216f5d8~mv2.jpeg;c38ac4_7b505f4eed52424fb3468b2b14e9f5d1~mv2.jpeg;c38ac4_c0d143f4f7c6444dbc9f31b72fa3c960~mv2.jpeg,Dahl Jensen;Figur;Isbjørne / Bjørne,03794,,1200.0,,true,PERCENT,0.0,1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_871a4c3e-09f8-ec4e-3e72-dfaad2c1b744,Product,Nr: 10/8095 - Frokosttallerken Blå Blomst Flettet Royal Copenhagen RC,<p><strong>Blå Blomst Flettet -&nbsp;Royal Copenhagen - RC</strong></p><p><strong>Breakfast plate / Frokosttallerken</strong></p><p><strong>Nr: 10/8095</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>1.Quality&nbsp;/ 1.Sortering</strong></p><p><strong>Condition:&nbsp;No chip or cracks / Ingen skår eller revner</strong></p><p><strong>Diameter: 21 cm</strong></p>,c38ac4_b622b3bfbd754e5da9d3ccd5ba961d7a~mv2.jpeg;c38ac4_dff6c46eef4246089856de750a3046ac~mv2.jpeg;c38ac4_25d7bcd7eb714a37afe1d84e2e5ee099~mv2.jpeg,Royal Copenhagen;Blå Blomst,03016,,250.0,,true,PERCENT,0.0,25,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8e99da23-c120-4108-767c-c87313793e66,Product,Nr: 10/8106 - Dyb tallerken Blå Blomst Flettet Royal Copenhagen,<p><strong>Blå Blomst Flettet -&nbsp;Royal Copenhagen - RC</strong></p><p><strong>Deep plate /&nbsp;Dyb tallerken</strong></p><p><strong>Nr: 10/8106</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>2.Quality / 2.Sortering</strong></p><p><strong>Condition:&nbsp;No chip or&nbsp;crack&nbsp;/ Ingen skår eller revner</strong></p><p><strong>Dimension: 23.5&nbsp;cm</strong></p>,c38ac4_b20e3033d39b4ce9bb47a8bfb2670622~mv2.jpeg;c38ac4_f6b048074de34a96a34f8e401e8a7867~mv2.jpeg;c38ac4_32471e9a8e7445ad92ed0d3df308cc1c~mv2.jpeg,Royal Copenhagen;Blå Blomst,03793,,200.0,,true,PERCENT,0.0,14,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_abc9e115-d022-d203-7e0c-0a5b475817a2,Product,Sjælden skål Halvblonde Royal Copenhagen RC,"<p><span><span><strong>Half lace - Royal Copenhagen - RC - Halvblonde</strong></span></span></p><p><strong>Rare&nbsp;Bowl / Sjælden skål</strong></p><p><span><span><strong>Nr:</strong></span></span></p><p><span><span><strong>Material: Porcelain / Porcelæn</strong></span></span></p><p><span><span><strong>Design: Arnold Krog</strong></span></span></p><p><span><span><strong>1.Quality / 1.Sortering</strong></span></span></p><p><span><span><strong>Condition: Has a chip, see picture&nbsp;/ Har et skår, se billedet</strong></span></span></p><p><span><span><strong>Dimension: H10.5 x 20 x 12 cm</strong></span></span></p>",c38ac4_45395dee388b4c30b131209938765075~mv2.jpeg;c38ac4_12474025177446d9ba3a9a5c718741e1~mv2.jpeg;c38ac4_3b8b2706046b4b69a242a06d35b0e620~mv2.jpeg;c38ac4_0771cac9fbde4f7fa3e3449b4ce3c9b6~mv2.jpeg;c38ac4_be432dc20c004e6eab5f85b0dfe05932~mv2.jpeg;c38ac4_9790e5d4443344928e3edeb79da12a7e~mv2.jpeg;c38ac4_e5862c6c81394e27b53a2038a8a5e8c9~mv2.jpeg,Royal Copenhagen;Halvblonde,03792,,4000.0,,true,PERCENT,0.0,1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_edcc96ba-73bf-75c9-5d68-ef4721d6900f,Product,"Nr: 10/8609 - Selleri fad, Roulade fad Blå Blomst Kantet Royal Copenhagen RC","<p><strong>Blå Blomst Kantet -&nbsp;Royal Copenhagen - RC</strong></p><p><strong>Selleri fad, Roulade fad</strong></p><p><strong>Nr: 10/8609</strong></p><p><strong>Materiale: Porcelæn</strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Mål: 37 x 14.5 x H4.5 cm</strong></p>",c38ac4_3414ed15f3d1481bb4e4bda19e746bb6~mv2.jpeg;c38ac4_4705316d125b4b4681d25ef0540ecd4b~mv2.jpeg;c38ac4_b4725f0b55154e409d099840775ecdf3~mv2.jpeg,Royal Copenhagen;Blå Blomst,03791,,1500.0,,true,PERCENT,0.0,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_523cff4c-9512-3c24-6869-21b7b8d8bda2,Product,Nr: 52D - Trekantet Plat De Menage bakke​​​​​​​ Sommerfugl Bing og Grøndahl B&G,"<p><strong>Bing og Grøndahl - B&amp;G - Sommerfugl</strong></p><p><strong>Trekantet Plat De Menage bakke</strong></p><p><strong>Nr: 52D</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>1.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Diameter: 14&nbsp;cm</strong></p>",c38ac4_b970b47657614038b1edae880feb5f87~mv2.jpeg;c38ac4_0926805c23a146e1b75e364d4216adde~mv2.jpeg;c38ac4_31d8aed7f9a34695aedbe12d96dd1716~mv2.jpeg,B&G;Sommerfugl,03790,,450.0,,false,PERCENT,0.0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4dd4dae5-84cd-763b-c315-8f5099543a99,Product,Nr: 10/1624 - Sildetallerken Blå Blomst Svejflet Royal Copenhagen RC​​​​​​​,"<p><strong>Blå Blomst Svejflet -&nbsp;Royal Copenhagen - RC</strong></p><p><strong>Sildetallerken Blå blomst svejfet</strong></p><p><strong>Nr: 10/1624</strong></p><p><strong><span style=""background-color: transparent;"">Materiale: Porcelæn</span></strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>2.Sortering<br>Stand: Ingen skår eller revner</strong></p><p><strong>Diameter: 20.5 cm</strong></p>",c38ac4_7d960cf0b3cd4109b5059e6dace70e40~mv2.jpeg;c38ac4_9a700ede86b14c0fb67dda088c8b6a4e~mv2.jpeg;c38ac4_89b3aa04d1eb40fb9eb0f9ae9389b7f2~mv2.jpeg,Royal Copenhagen;Blå Blomst,00844,,200.0,,true,PERCENT,0.0,12,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b7d4b0fe-ed75-90ba-aa47-9b6182caa8ee,Product,Nr: 1/258 - Lille Tekande Musselmalet Royal Copenhagen RC,<p><strong>Blue fluted -&nbsp;Royal Copenhagen - RC - Musselmalet</strong></p><p><strong>Little tea pot /&nbsp;Lille Tekande</strong></p><p><strong>Nr: 1/258</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>2.Quality / 2.Sortering</strong></p><p><strong>Condition: No chip&nbsp;or cracks / Ingen skår eller revner</strong></p><p><strong>Dimension:&nbsp;14 x 20.5 cm</strong></p>,c38ac4_e126657bbf1942d6959ff19d9d1f2e0f~mv2.jpeg;c38ac4_d2366d42a9b2405f9506b37cb13fdcf0~mv2.jpeg;c38ac4_4ebe584368ad4bceaba55510d92be4d0~mv2.jpeg;c38ac4_042a3f78496b43979a66337a2edf5cc2~mv2.jpeg;c38ac4_65e624fad59e443ba0dce3d9b818d08d~mv2.jpeg;c38ac4_1200cd5aab544fc4a79b94d3e168c358~mv2.jpeg,Musselmalet;Royal Copenhagen,03789,,2400.0,,true,PERCENT,0.0,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7ea83811-0a97-19c3-f42b-4b2d029cb6d9,Product,Nr: 1/569 - Sjælden Jordbærskål Halvblonde Royal Copenhagen RC,"<p><span><span><strong>Half lace - Royal Copenhagen - RC - Halvblonde</strong></span></span></p><p><strong>Rare Strawberry Bowl / Sjælden&nbsp;Jordbærskål</strong></p><p><span><span><strong>Nr: 1/569</strong></span></span></p><p><span><span><strong>Material: Porcelain / Porcelæn</strong></span></span></p><p><span><span><strong>Design: Arnold Krog</strong></span></span></p><p><span><span><strong>2.Quality / 2.Sortering</strong></span></span></p><p><span><span><strong>Condition: Sanded in 2 places on the foot, see pictures / Slebet 2 steder på foden, se billeder</strong></span></span></p><p><span><span><strong>Dimension: 14 cm</strong></span></span></p>",c38ac4_ad9ea6beb64a4688ade7d573005d86af~mv2.jpeg;c38ac4_9cde0c37082e4c29845589a7adedd3bb~mv2.jpeg;c38ac4_5f697ac92e1f491d897938cbbf4d88da~mv2.jpeg;c38ac4_3b69bb187c61410d9cfd3f7d57b7db95~mv2.jpeg;c38ac4_cdd2c199f92e46f6ab899f2a4609d166~mv2.jpeg,Royal Copenhagen;Halvblonde,03788,,450.0,,true,PERCENT,0.0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d8fa4d3c-b0c5-fe64-52be-155bca4f7c68,Product,Nr: 1275/722 - Chokoladekande med låg Hvid Halvblonde Royal Copenhagen RC,"<p><span><span><strong>Half lace - Royal Copenhagen - RC - Hvid Halvblonde</strong></span></span></p><p><strong>Chocolate jug with lid /&nbsp;Chokoladekande med låg</strong></p><p><span><span><strong>Nr: 1275/722</strong></span></span></p><p><span><span><strong>Material: Porcelain / Porcelæn</strong></span></span></p><p><span><span><strong>Design: Arnold Krog</strong></span></span></p><p><span><span><strong>1.Quality, has glaze defects / 1.Sortering, har glasurfejl</strong></span></span></p><p><span><span><strong>Condition: No chip or cracks / Ingen skår eller revner</strong></span></span></p><p><span><span><strong>Height / Højde: 23.5 cm</strong></span></span></p>",c38ac4_07d1e90f5d804756b589cb2b1fa7c43b~mv2.jpeg;c38ac4_379f0864efc046ab8c9f43a024367416~mv2.jpeg;c38ac4_9241900f638842c7995d29b440aba909~mv2.jpeg;c38ac4_75b1ad0a3a7745fca8f36334e4ac9d39~mv2.jpeg;c38ac4_10e49d05db404674a67420ff2681235b~mv2.jpeg,Royal Copenhagen;Halvblonde,03787,,1200.0,,true,PERCENT,0.0,1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_db2e4fd3-b321-06ce-6126-4e46b10990d5,Product,Nr: 10/8124 - Oval teskebakke Blå Blomst Flettet Royal Copenhagen,<p><strong>Blå Blomst Flettet -&nbsp;Royal Copenhagen - RC</strong></p><p><strong>Oval teskebakke</strong></p><p><strong>Nr: 10/8124</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>1.Quality / 1.Sortering</strong></p><p><strong>Condition:&nbsp;No chip or&nbsp;crack /&nbsp;Ingen skår eller revner</strong></p><p><strong>Dimension: 25 x 12&nbsp;cm</strong></p>,c38ac4_2b6d26d256ed4d53a996988d72c67b9c~mv2.jpeg;c38ac4_bfe1de0137794321825e512b33280b84~mv2.jpeg;c38ac4_177c3fe359a645ebbc6c806647281704~mv2.jpeg,Royal Copenhagen;Blå Blomst,03456,,450.0,,true,PERCENT,0.0,1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e39a240b-1be8-c2cb-d305-d2180a4ca5e0,Product,Nr: 10/8155 - Skål Blå Blomst Flettet Royal Copenhagen RC,<p><strong>Blå Blomst Flettet -&nbsp;Royal Copenhagen - RC</strong></p><p><strong>Bowl&nbsp;/&nbsp;Skål</strong></p><p><strong>Nr: 10/8155</strong></p><p><strong>Material: Porcelain / Porcelæn</strong></p><p><strong>Design:&nbsp;Arnold Krog</strong></p><p><strong>1.Quality / 1.Sortering</strong></p><p><strong>Condition:&nbsp;No chip or&nbsp;crack&nbsp;/ Ingen skår eller revner</strong></p><p><strong>Dimension: 19 x 4 cm</strong></p>,c38ac4_3abc66efa9864eef962615ff86ed4e05~mv2.jpeg;c38ac4_b2729d89727e475bae9733182ff3aef9~mv2.jpeg;c38ac4_cfffb395f19444f28a154b6ac2ff11cd~mv2.jpeg,Royal Copenhagen;Blå Blomst,03786,,400.0,,true,PERCENT,0.0,1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
